ID,Experience,Income,Age,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,ZIP Code,Online,Personal Loan
4152,18,123,44,3,5.9,1,0,1,0,1,95841,TRUE,1
4153,18,91,44,2,0.8,3,0,0,0,0,91361,TRUE,0
4154,26,148,50,2,6.8,1,0,0,0,0,94608,TRUE,0
4155,25,163,51,2,1.3,3,0,0,0,0,94305,TRUE,1
4156,30,28,55,4,0.1,3,149,1,0,0,90291,TRUE,0
4157,12,193,37,1,8.6,1,0,0,0,0,92780,FALSE,0
4158,10,22,34,3,0.9,3,0,0,0,0,94545,TRUE,0
4159,34,74,59,4,0.7,1,0,1,0,0,92780,TRUE,0
4160,20,70,45,4,1.9,3,0,1,0,0,94305,TRUE,0
4161,4,11,30,1,0.1,2,0,1,0,0,95054,TRUE,0
4162,8,61,32,3,2.6,2,0,0,0,0,94703,FALSE,0
4163,37,41,61,1,0.8,1,0,1,0,0,94704,TRUE,0
4164,28,108,54,4,1.9,2,0,0,0,0,94110,TRUE,1
4165,10,23,35,4,1.1,3,0,1,0,0,90058,FALSE,0
4166,38,135,63,2,3.8,3,183,0,0,0,91768,FALSE,1
4167,40,30,66,2,0.7,3,86,0,0,0,95133,FALSE,0
4168,24,144,48,4,3.5,2,0,0,0,0,94025,FALSE,1
4169,34,139,60,4,0.4,1,0,0,0,0,95020,TRUE,1
4170,17,143,41,2,2.7,3,209,0,0,0,90059,TRUE,1
4171,7,44,31,1,1.2,1,0,1,0,0,93561,TRUE,0
4172,31,49,58,4,2.5,2,0,0,0,0,94521,TRUE,0
4173,42,75,67,4,0.1,2,182,0,0,0,90041,TRUE,0
4174,9,43,35,2,0.3,1,0,0,0,0,93943,TRUE,0
4175,14,59,40,3,0.5,3,0,0,0,0,91335,TRUE,0
4176,17,154,42,3,4.9,1,0,1,0,1,93955,TRUE,1
4177,18,75,44,1,0.7,3,0,1,0,0,95131,FALSE,0
4178,23,75,47,1,2.6,2,0,1,0,0,93106,FALSE,0
4179,35,88,59,2,1.6,1,278,0,0,0,91311,FALSE,0
4180,3,91,29,1,3.4,3,0,0,0,0,94122,FALSE,1
4181,6,11,36,1,0.67,3,0,1,1,1,92008,TRUE,0
4182,22,22,47,1,0.4,3,0,0,0,0,90024,TRUE,0
4183,29,49,55,2,0.8,3,220,1,0,0,92691,FALSE,0
4184,17,140,41,1,3.5,1,342,0,0,0,94542,FALSE,0
4185,25,99,51,2,2.4,2,0,0,0,0,90277,FALSE,0
4186,2,82,26,2,2.5,1,199,0,0,0,91950,FALSE,0
4187,9,10,33,4,1,1,81,1,0,0,90005,FALSE,0
4188,5,109,30,4,2.2,2,103,1,0,0,94305,FALSE,0
4189,4,45,30,4,1.3,3,0,0,0,0,90041,FALSE,0
4190,19,93,45,2,1.7,2,0,0,0,0,91116,FALSE,0
4191,16,89,40,3,3.9,2,216,0,1,1,95814,TRUE,1
4192,15,39,42,3,1,2,132,0,0,0,91711,FALSE,0
4193,26,21,50,1,0.2,1,89,0,0,0,91768,TRUE,0
4194,37,31,62,3,0.2,1,0,0,0,0,95008,TRUE,0
4195,37,31,63,1,0.5,3,0,0,0,0,95819,TRUE,0
4196,19,52,43,4,2.2,2,0,0,0,0,95054,FALSE,0
4197,25,13,49,1,0.9,3,0,0,0,0,95814,TRUE,0
4198,25,21,51,2,0.4,3,76,0,1,0,90840,TRUE,0
4199,36,50,61,4,1.7,1,189,0,0,0,96003,TRUE,0
4200,19,81,43,4,0.2,3,0,1,0,0,90630,FALSE,0
4201,19,74,43,4,1.9,1,0,1,0,0,94035,FALSE,0
4202,36,89,61,3,0.5,1,0,0,0,0,93109,TRUE,0
4203,9,82,35,3,0.9,2,0,0,0,0,95064,TRUE,0
4204,33,88,59,4,1.9,2,0,0,0,0,93106,FALSE,0
4205,16,61,40,3,2.1,3,0,0,0,0,91711,FALSE,0
4206,36,139,61,2,3.9,1,0,0,0,0,95133,FALSE,0
4207,23,29,48,1,1.3,2,0,0,0,0,93711,FALSE,0
4208,11,51,37,3,2.1,1,0,1,0,0,93305,TRUE,0
4209,32,58,56,1,1.8,3,241,0,0,0,95064,TRUE,0
4210,9,21,35,2,1.4,3,125,0,0,0,91125,TRUE,0
4211,8,43,35,2,1.67,2,0,0,0,0,95819,FALSE,0
4212,16,104,40,2,1.8,2,0,0,0,0,94301,FALSE,0
4213,23,9,50,1,0.5,2,98,0,0,0,94109,TRUE,0
4214,25,39,49,3,1.9,2,0,0,0,0,91125,FALSE,0
4215,22,89,46,1,2.7,1,0,1,1,1,94303,TRUE,0
4216,40,21,64,2,0.3,3,0,0,0,0,94028,FALSE,0
4217,35,173,60,3,3.1,3,0,0,0,0,90059,TRUE,1
4218,21,29,45,1,0.3,3,105,1,0,0,95051,TRUE,0
4219,27,43,52,4,0.2,2,0,1,0,0,94005,FALSE,0
4220,34,30,58,3,0.4,2,0,0,0,0,90066,FALSE,0
4221,30,39,54,4,0.1,3,0,0,1,0,94806,TRUE,0
4222,22,83,48,2,0.4,3,248,0,0,0,90028,TRUE,0
4223,25,58,51,3,0.7,2,223,0,0,0,93106,FALSE,0
4224,26,8,53,1,0.5,2,0,1,0,0,94709,FALSE,0
4225,27,39,57,3,1,3,0,1,1,0,95929,FALSE,0
4226,18,204,43,2,8.8,1,0,0,0,0,91902,TRUE,0
4227,13,45,37,1,1.8,1,0,0,0,0,94591,FALSE,0
4228,7,111,32,1,3.8,1,0,0,1,0,90277,FALSE,0
4229,10,83,34,2,2,2,148,0,0,0,95060,FALSE,0
4230,24,83,54,1,3,3,0,0,0,0,94596,FALSE,0
4231,36,115,62,2,2.8,1,202,1,0,0,92093,TRUE,0
4232,32,60,56,1,1.8,3,227,0,0,0,93106,TRUE,0
4233,15,53,39,1,1.8,1,0,0,0,0,94116,FALSE,0
4234,7,134,32,2,3.3,1,0,0,0,0,95929,TRUE,0
4235,24,91,50,1,0.8,3,0,0,0,0,93555,TRUE,0
4236,1,91,27,2,0.2,1,0,0,0,0,92173,TRUE,0
4237,12,128,37,2,3.9,1,0,1,0,0,91342,TRUE,0
4238,34,78,60,3,4.4,1,0,0,1,0,90401,FALSE,0
4239,19,161,43,2,7.6,1,464,0,0,0,92093,TRUE,0
4240,36,60,62,3,2.2,3,0,0,0,0,92182,TRUE,0
4241,14,161,39,1,4.1,1,509,0,1,0,95064,FALSE,0
4242,9,40,34,4,2,2,0,1,0,0,95054,TRUE,0
4243,21,68,46,1,0.2,2,0,0,0,0,94720,TRUE,0
4244,22,74,46,3,0.7,1,0,0,0,0,94550,TRUE,0
4245,26,55,51,3,2,2,93,0,0,0,92121,TRUE,0
4246,20,145,44,1,3.5,1,0,1,0,0,90630,FALSE,0
4247,35,24,60,1,1.5,2,0,0,0,0,94920,FALSE,0
4248,39,10,65,1,0.8,2,0,0,0,0,90210,TRUE,0
4249,33,138,58,2,3.9,1,0,0,1,0,90720,TRUE,0
4250,12,63,37,4,2.1,3,0,0,0,0,91942,TRUE,0
4251,28,54,52,4,0.1,3,0,1,0,0,90041,FALSE,0
4252,16,62,42,3,0.9,3,0,0,0,0,95064,TRUE,0
4253,29,81,54,1,0.1,3,0,0,0,0,91107,FALSE,0
4254,28,61,54,3,3,2,0,1,0,0,90601,TRUE,0
4255,27,68,51,1,1.6,3,0,0,0,0,91711,TRUE,0
4256,35,78,59,2,2.8,1,0,0,0,0,90095,TRUE,0
4257,17,165,41,2,7.6,1,157,0,0,0,91311,FALSE,0
4258,17,48,43,3,2.2,2,0,1,0,0,95762,FALSE,0
4259,26,155,52,3,7.2,2,0,0,0,0,92660,TRUE,1
4260,26,158,52,2,3.7,3,251,1,0,0,94920,FALSE,1
4261,31,52,57,1,1.4,1,0,0,0,0,94105,TRUE,0
4262,28,18,53,4,0.8,1,0,0,0,0,92507,FALSE,0
4263,33,42,58,4,1.7,1,0,0,0,0,92093,FALSE,0
4264,33,18,59,2,0.2,3,0,0,0,0,94542,FALSE,0
4265,31,40,57,2,0.3,1,0,1,1,1,94304,TRUE,0
4266,2,44,27,4,0.6,2,0,0,1,1,93943,TRUE,0
4267,16,11,42,1,0.2,1,87,1,0,0,94015,FALSE,0
4268,26,194,52,2,5.7,2,0,0,0,0,91902,TRUE,1
4269,23,108,49,2,2.4,2,0,0,0,0,95616,TRUE,0
4270,23,12,47,4,0.5,2,0,0,0,0,92518,FALSE,0
4271,19,19,45,3,1.5,1,94,1,0,0,93117,TRUE,0
4272,1,150,25,1,6.33,1,0,0,0,0,92507,FALSE,0
4273,22,89,47,4,1.9,3,0,0,0,0,92647,TRUE,0
4274,19,83,44,2,3.8,3,0,1,1,0,95812,FALSE,0
4275,3,79,30,4,2,2,0,0,0,0,91380,TRUE,0
4276,38,102,63,4,3.4,2,0,0,0,0,95616,FALSE,0
4277,24,155,50,1,7.3,1,0,1,0,0,92717,TRUE,0
4278,16,138,40,1,3.5,1,0,0,0,0,92612,TRUE,0
4279,31,51,56,3,1.7,1,0,1,0,0,92028,TRUE,0
4280,15,80,39,2,1.8,2,86,1,0,0,94608,TRUE,0
4281,18,135,42,2,3.3,1,0,1,1,1,95136,TRUE,0
4282,1,34,28,4,1.5,2,162,1,0,0,94949,FALSE,0
4283,0,195,26,3,6.33,3,0,0,1,1,92093,TRUE,1
4284,32,62,58,3,2.2,3,217,1,0,1,91320,TRUE,0
4285,13,173,38,2,3.3,1,243,0,0,0,94305,FALSE,0
4286,-3,149,23,2,7.2,1,0,0,0,0,93555,TRUE,0
4287,29,20,53,1,0.2,1,131,1,0,0,93955,TRUE,0
4288,28,42,54,4,2.5,1,0,1,0,0,95207,TRUE,0
4289,17,28,42,1,0.6,3,0,1,0,0,94010,FALSE,0
4290,28,95,54,1,1.9,2,0,0,0,0,90254,TRUE,0
4291,42,95,66,2,0,3,0,0,0,0,94596,TRUE,0
4292,21,34,46,1,0.1,1,124,0,0,0,90034,TRUE,0
4293,37,191,63,2,4.3,3,205,0,0,0,94131,FALSE,1
4294,38,41,63,2,1.5,1,173,1,0,0,90034,TRUE,0
4295,34,150,58,1,7.4,1,481,0,0,0,92110,TRUE,0
4296,41,91,65,2,0,3,146,0,0,0,91360,FALSE,0
4297,9,84,35,4,2.2,2,0,0,0,0,94709,TRUE,0
4298,9,73,33,4,3.4,1,140,0,0,0,92110,TRUE,0
4299,19,122,43,1,0.3,1,0,0,0,0,93106,TRUE,0
4300,5,73,30,1,2.6,2,133,0,0,0,90065,TRUE,0
4301,37,20,61,2,0.3,3,0,0,0,0,95973,TRUE,0
4302,24,130,49,4,1.1,1,281,0,0,1,92677,TRUE,1
4303,27,85,52,3,3.4,3,0,0,0,0,92037,FALSE,1
4304,21,134,45,2,3.3,1,0,1,0,0,94550,TRUE,0
4305,39,98,64,3,1.8,2,80,0,0,0,95678,TRUE,0
4306,1,54,26,2,1.6,3,0,0,1,0,91709,FALSE,0
4307,11,41,35,3,2,1,0,0,0,0,92123,TRUE,0
4308,19,128,45,4,6,3,0,0,0,0,94928,TRUE,1
4309,20,132,44,3,2.6,1,308,0,0,0,94115,FALSE,1
4310,8,188,34,1,2.9,3,0,0,0,0,94025,TRUE,1
4311,41,170,65,4,6.1,2,0,1,0,1,94143,TRUE,1
4312,8,14,32,3,0.9,3,111,0,0,0,90034,FALSE,0
4313,15,93,41,1,2.8,3,0,0,0,0,95616,TRUE,0
4314,28,79,52,1,2.7,2,0,1,0,0,94596,TRUE,0
4315,9,79,35,4,2.2,2,0,0,0,0,94305,FALSE,0
4316,26,62,51,4,1.8,3,119,0,0,0,90024,TRUE,0
4317,6,95,30,2,0.2,1,0,0,1,0,91950,TRUE,0
4318,33,60,58,4,1.3,3,0,0,0,0,92672,TRUE,0
4319,23,75,49,1,1.5,2,0,1,0,0,92374,FALSE,0
4320,38,85,63,4,0.1,2,0,1,0,0,91320,FALSE,0
4321,15,143,40,1,4.1,1,0,0,0,0,94801,TRUE,0
4322,0,34,27,1,2,2,112,1,0,0,92717,FALSE,0
4323,14,44,38,2,1.7,1,0,0,0,0,91320,FALSE,0
4324,28,31,52,4,0.9,2,151,0,1,0,92008,TRUE,0
4325,24,13,49,4,0.8,1,111,0,0,0,94538,TRUE,0
4326,35,52,59,4,1.5,1,0,1,0,0,95616,TRUE,0
4327,8,42,32,1,0.2,3,102,0,0,0,95136,TRUE,0
4328,4,102,30,4,2.1,3,139,1,0,0,91775,FALSE,0
4329,38,143,64,2,6.4,3,0,0,1,1,95039,TRUE,1
4330,33,10,59,4,0.7,3,0,0,0,0,94063,TRUE,0
4331,37,44,62,1,1.1,3,0,0,0,0,90401,FALSE,0
4332,37,158,61,2,6,1,306,1,1,1,94720,TRUE,0
4333,26,12,53,2,1,2,0,1,0,0,92672,FALSE,0
4334,26,59,51,1,1.2,1,139,0,0,0,90095,TRUE,0
4335,29,92,55,1,1.9,2,0,0,0,0,92130,FALSE,0
4336,10,82,36,2,2.8,1,0,1,0,0,94542,FALSE,0
4337,19,44,44,4,0,2,0,0,0,0,90509,FALSE,0
4338,2,182,26,2,3.2,2,0,0,0,0,93010,FALSE,1
4339,30,121,54,2,0.4,1,0,0,0,0,92121,TRUE,0
4340,11,38,35,1,1.7,1,0,1,0,0,95518,FALSE,0
4341,10,92,34,2,2.7,1,0,1,1,1,90024,FALSE,0
4342,3,53,28,2,1.6,3,0,0,0,0,94305,FALSE,0
4343,7,45,32,3,2.3,1,83,0,1,0,93611,TRUE,0
4344,14,63,38,1,3.6,2,0,0,1,0,95422,TRUE,0
4345,28,181,53,1,8.1,1,0,0,0,0,95051,TRUE,0
4346,1,184,26,2,4.2,3,577,1,0,1,94608,TRUE,1
4347,21,33,45,3,0.5,1,136,1,0,1,94970,TRUE,0
4348,33,22,58,3,0.2,1,0,0,0,0,90024,TRUE,0
4349,33,99,59,2,2.7,1,0,0,0,0,92093,FALSE,0
4350,18,44,45,3,1,2,193,0,0,0,90089,FALSE,0
4351,39,101,64,4,3.4,2,0,1,0,0,95134,FALSE,0
4352,3,32,30,1,2,2,0,1,0,0,94132,TRUE,0
4353,16,59,40,4,2.67,1,0,0,0,0,94305,TRUE,0
4354,36,25,61,2,0.5,2,0,1,0,0,94015,TRUE,0
4355,16,140,40,3,5.6,1,0,0,0,0,93940,FALSE,1
4356,10,29,40,1,0.75,3,0,0,0,0,94720,TRUE,0
4357,19,35,43,1,0.7,1,0,0,0,0,90630,FALSE,0
4358,14,141,39,4,6.3,1,0,1,1,1,93302,TRUE,1
4359,11,75,35,4,2,3,79,0,0,0,92672,FALSE,0
4360,12,58,38,2,2.8,1,0,0,0,0,95054,TRUE,0
4361,43,41,67,2,1.1,1,0,0,0,0,90024,FALSE,0
4362,30,42,55,2,2,2,196,1,0,0,93940,FALSE,0
4363,2,55,28,3,1.1,2,0,0,0,0,93940,FALSE,0
4364,4,18,30,4,0.3,2,84,0,0,0,93711,TRUE,0
4365,35,75,59,4,2.3,3,0,0,1,0,92121,FALSE,0
4366,2,85,26,2,2.5,1,0,0,0,0,95020,FALSE,0
4367,28,43,52,4,1.1,2,0,0,0,0,90089,FALSE,0
4368,15,149,40,2,3.9,1,319,1,0,0,90250,TRUE,0
4369,7,25,31,2,1,2,0,1,1,1,93943,TRUE,0
4370,25,19,50,4,0.4,2,103,1,0,0,94005,TRUE,0
4371,3,18,27,1,0.4,3,0,0,0,0,93524,FALSE,0
4372,39,13,64,4,0.6,2,0,0,0,0,90024,TRUE,0
4373,10,41,34,1,2.4,2,0,0,0,0,91765,FALSE,0
4374,6,139,30,1,4.3,1,0,0,0,0,94501,TRUE,0
4375,15,62,39,3,2.33,1,131,1,0,1,93955,TRUE,0
4376,10,51,34,3,2,1,130,0,0,0,90032,FALSE,0
4377,15,71,40,3,3,1,272,0,0,0,93950,TRUE,0
4378,8,145,33,1,2.7,3,0,0,0,0,92507,TRUE,1
4379,12,45,38,4,1.2,2,138,0,0,0,91768,TRUE,0
4380,17,53,42,4,1.9,3,0,0,0,0,93023,TRUE,0
4381,13,64,37,1,1.5,3,0,0,0,0,94105,TRUE,0
4382,8,39,33,4,0.8,1,0,0,0,0,94542,TRUE,0
4383,34,38,60,3,2.2,3,0,0,1,0,92182,FALSE,0
4384,4,85,28,3,2.5,1,0,0,0,0,94709,TRUE,0
4385,20,61,45,3,2.7,2,0,1,0,0,92717,FALSE,0
4386,32,23,56,1,1.2,3,127,1,0,0,94610,TRUE,0
4387,27,122,53,1,2.4,1,330,0,0,0,94305,FALSE,0
4388,12,72,37,4,0.7,3,0,0,0,0,91380,FALSE,0
4389,21,123,47,1,7.3,1,0,0,0,0,90840,FALSE,0
4390,32,40,58,1,1.6,1,0,1,1,1,90057,TRUE,0
4391,26,62,52,4,2.8,2,0,0,0,0,95134,TRUE,0
4392,22,113,46,2,3.3,1,0,1,0,0,94105,FALSE,0
4393,27,81,52,4,3.8,2,0,0,0,0,92634,FALSE,0
4394,0,59,24,4,1.6,1,0,0,0,0,95521,FALSE,0
4395,31,25,57,2,0.7,2,103,0,0,0,94523,FALSE,0
4396,41,25,66,4,0.6,2,0,1,0,0,94720,TRUE,0
4397,5,14,30,4,0.5,3,0,0,0,0,95014,TRUE,0
4398,23,19,48,1,0.1,1,0,0,0,0,90058,TRUE,0
4399,37,61,63,1,2.5,3,0,0,0,0,91942,FALSE,0
4400,23,21,48,1,0.1,1,0,0,0,0,94904,FALSE,0
4401,10,44,34,1,1.33,1,0,0,0,0,94143,TRUE,0
4402,35,42,60,3,1.5,1,0,1,0,0,91902,FALSE,0
4403,25,52,55,1,1.4,3,207,0,1,0,90095,FALSE,0
4404,24,112,50,1,0,1,0,0,0,0,92064,FALSE,0
4405,5,34,29,1,0.4,3,0,0,0,0,94301,FALSE,0
4406,35,83,61,2,1.7,3,245,0,0,0,91320,TRUE,0
4407,25,24,50,4,0.4,2,137,0,0,0,95133,TRUE,0
4408,13,71,37,2,1.7,2,0,1,0,0,90755,TRUE,0
4409,40,181,64,2,2.3,2,0,1,0,1,93403,TRUE,1
4410,19,75,43,4,0.2,3,102,0,0,0,91765,TRUE,0
4411,14,153,39,2,3,1,0,0,0,0,91614,FALSE,0
4412,-2,75,23,2,1.8,2,0,1,0,0,90291,TRUE,0
4413,10,19,34,4,0.4,2,0,0,0,0,91711,FALSE,0
4414,2,31,29,4,1.5,2,0,1,0,0,91775,FALSE,0
4415,8,178,33,3,8.5,1,0,0,1,1,94720,TRUE,1
4416,35,65,60,2,1.5,1,220,1,0,0,90245,FALSE,0
4417,25,8,49,1,0.3,1,97,0,0,0,94720,FALSE,0
4418,28,92,54,2,1.1,1,0,0,0,0,92374,TRUE,0
4419,34,145,59,4,1.8,1,198,0,0,0,95125,TRUE,1
4420,17,85,42,1,3.7,3,272,0,0,0,93065,FALSE,0
4421,38,149,62,1,4.7,1,0,0,0,0,92130,TRUE,0
4422,38,9,63,4,0.6,2,100,1,0,0,94707,TRUE,0
4423,31,164,57,2,3.8,3,422,1,0,1,94607,TRUE,1
4424,36,40,61,3,0.5,2,100,0,1,0,95816,FALSE,0
4425,10,54,35,1,2.5,3,0,1,0,0,93943,FALSE,0
4426,0,164,26,2,4,3,301,0,0,0,95973,TRUE,1
4427,8,140,33,1,4.6,1,0,0,0,0,95814,TRUE,0
4428,7,18,31,1,0.4,3,0,0,0,0,91711,FALSE,0
4429,27,12,51,4,1,1,0,0,1,0,95818,TRUE,0
4430,29,140,55,2,2.7,1,0,0,0,0,94720,TRUE,0
4431,12,24,38,2,0.8,3,0,1,0,0,94588,TRUE,0
4432,12,60,38,2,1.8,1,0,0,0,0,92806,TRUE,0
4433,27,50,53,2,0.8,3,0,0,0,0,92660,TRUE,0
4434,38,44,62,1,1.9,2,0,1,0,0,92612,FALSE,0
4435,9,51,35,4,2.2,2,110,0,0,0,94596,TRUE,0
4436,21,34,46,2,1.3,1,116,0,0,0,90840,FALSE,0
4437,35,33,60,2,0.5,2,0,0,0,0,90095,TRUE,0
4438,38,63,63,2,1.5,1,0,0,0,0,92507,TRUE,0
4439,18,22,43,2,0,3,0,0,0,0,90025,FALSE,0
4440,7,104,33,2,3.6,3,0,1,0,0,94542,FALSE,1
4441,19,75,43,3,0.3,3,0,0,0,0,90041,FALSE,0
4442,36,75,62,2,1.7,3,0,0,0,0,92709,FALSE,0
4443,23,62,48,4,3.6,3,83,1,0,0,91367,FALSE,0
4444,14,48,38,1,1.8,1,169,0,0,0,90034,FALSE,0
4445,10,73,36,2,2.8,1,0,1,0,0,95035,TRUE,0
4446,25,135,49,2,1.4,1,82,1,0,0,90064,TRUE,0
4447,35,61,61,3,2.2,3,117,1,0,0,92177,TRUE,0
4448,22,78,49,3,2,2,0,0,0,0,95616,TRUE,0
4449,34,40,59,3,0.9,3,0,0,0,0,94102,TRUE,nan
4450,6,44,30,1,0.2,3,0,1,0,0,95211,FALSE,0
4451,20,45,44,2,2.5,1,0,0,0,0,94111,TRUE,0
4452,41,18,67,2,0.4,1,0,0,0,0,92130,TRUE,0
4453,35,53,59,4,2.3,3,174,0,0,0,90035,TRUE,nan
4454,11,11,37,3,0.1,2,0,0,0,0,94112,FALSE,nan
4455,24,38,50,3,0.6,2,0,0,0,0,94143,TRUE,nan
4456,31,28,56,1,1.5,2,0,1,1,1,94040,TRUE,nan
4457,3,35,29,2,0.3,1,88,1,0,1,94040,TRUE,nan
4458,29,81,55,3,1.7,2,171,0,0,0,92843,TRUE,nan
4459,22,90,48,2,0.8,3,205,0,0,0,94590,FALSE,nan
4460,8,115,32,1,4,1,0,0,0,0,90064,FALSE,nan
4461,22,78,47,1,0.2,2,0,0,0,0,92093,TRUE,nan
4462,21,30,46,4,1.9,3,0,0,0,0,94301,TRUE,nan
4463,7,39,33,4,0.8,1,0,1,0,0,95630,TRUE,nan
4464,13,69,39,3,0.1,1,0,0,0,0,94123,FALSE,nan
4465,35,29,60,3,0.2,1,79,1,0,0,93943,TRUE,nan
4466,15,54,39,4,2.2,2,0,1,0,0,94108,FALSE,nan
4467,10,60,34,3,2.8,1,0,1,0,1,90071,TRUE,nan
4468,30,99,55,1,0.1,3,0,0,0,0,91768,FALSE,nan
4469,42,51,67,3,2.2,1,0,1,0,0,94117,TRUE,nan
4470,14,53,40,3,0.5,3,0,1,1,1,94025,TRUE,nan
4471,20,111,44,2,5.3,2,0,0,0,0,91911,TRUE,nan
4472,30,79,56,3,0.8,1,302,0,0,0,94588,FALSE,nan
4473,25,90,50,1,2.8,2,0,0,0,0,95616,TRUE,nan
4474,5,18,31,2,0.3,1,124,1,0,0,92115,TRUE,nan
4475,41,73,66,3,2.4,1,0,0,0,0,95817,FALSE,nan
4476,18,59,43,3,0.8,3,91,0,0,0,95039,TRUE,nan
4477,32,40,58,2,0.3,1,0,0,0,0,95833,FALSE,nan
4478,9,41,33,1,1.5,2,0,1,0,1,92028,TRUE,nan
4479,9,53,33,1,2.1,3,0,0,0,0,91380,FALSE,nan
4480,8,128,32,2,4.33,1,0,0,0,0,93117,TRUE,nan
4481,30,145,55,2,6,3,0,0,0,0,92037,TRUE,nan
4482,-2,35,25,4,1,3,0,0,0,0,95045,TRUE,nan
4483,14,28,40,2,0.8,3,0,0,0,0,90404,FALSE,nan
4484,28,155,54,1,1,1,256,1,0,0,90095,TRUE,nan
4485,11,195,36,2,3,1,0,1,0,0,95747,TRUE,nan
4486,9,50,35,4,2.2,2,0,0,0,0,92182,FALSE,nan
4487,19,48,44,3,0.8,3,0,1,0,0,92735,FALSE,nan
4488,14,81,38,1,3.6,2,0,1,0,0,94583,TRUE,nan
4489,4,50,30,1,1.5,1,0,0,0,0,91030,FALSE,nan
4490,13,21,39,3,0.2,2,0,0,0,0,95518,TRUE,nan
4491,9,142,35,2,0,1,0,0,1,0,90250,TRUE,nan
4492,16,64,41,4,0.4,1,0,0,0,0,91604,TRUE,nan
4493,26,91,56,1,3,3,0,1,0,0,94939,TRUE,nan
4494,28,74,52,1,2.6,2,0,1,0,0,96064,TRUE,nan
4495,4,182,29,1,3.7,3,0,0,0,0,95354,TRUE,1
4496,14,82,38,4,2.67,1,0,0,0,0,95616,FALSE,0
4497,25,45,51,4,2.6,1,0,0,0,0,95616,FALSE,0
4498,21,85,45,2,3.2,1,0,0,1,0,95136,TRUE,0
4499,26,133,51,1,0.6,1,328,0,0,0,90291,FALSE,0
4500,26,22,53,1,0.5,2,0,1,0,0,91304,TRUE,0
4501,26,24,50,4,0.5,2,0,1,0,0,94305,FALSE,0
4502,33,38,59,3,2.2,3,178,1,1,1,94132,TRUE,0
4503,32,80,57,2,0,3,0,0,0,0,92647,FALSE,0
4504,21,33,45,3,0.5,1,108,0,0,0,92374,TRUE,0
4505,1,41,27,4,1.8,3,147,0,0,0,93023,FALSE,0
4506,15,90,40,4,1.1,2,0,0,1,0,94063,TRUE,0
4507,13,89,39,1,2.8,3,153,1,0,0,92037,TRUE,0
4508,1,8,26,2,0.9,3,0,1,0,0,94550,FALSE,0
4509,2,85,27,1,1.9,1,0,1,0,0,94117,TRUE,0
4510,30,53,55,3,1.7,1,0,0,0,0,94550,TRUE,0
4511,39,20,64,3,0.1,3,0,0,0,0,93109,FALSE,0
4512,17,9,41,1,1,1,0,1,0,0,91911,TRUE,0
4513,22,25,46,4,0.6,1,0,1,0,0,95747,TRUE,0
4514,19,114,43,1,1.7,1,0,0,0,0,92325,TRUE,0
4515,-3,41,24,4,1,3,0,0,0,0,91768,TRUE,0
4516,3,49,29,4,2.1,3,0,0,0,0,94305,FALSE,0
4517,32,12,58,4,0.7,3,0,0,0,0,95929,TRUE,0
4518,18,50,45,3,2.5,2,0,0,0,0,91902,TRUE,0
4519,28,30,53,4,0.2,2,0,0,0,0,94609,TRUE,0
4520,21,32,45,4,0.6,1,77,1,0,0,92399,FALSE,0
4521,7,41,32,4,2,2,0,0,0,0,94706,FALSE,0
4522,31,25,56,3,0.1,2,0,0,0,0,95123,FALSE,0
4523,5,29,31,1,0.3,1,0,0,0,0,90630,FALSE,0
4524,4,50,29,4,1.7,2,0,0,0,0,94040,TRUE,0
4525,24,79,48,3,0.7,1,0,1,0,0,94542,TRUE,0
4526,11,110,36,1,3.8,1,0,1,0,0,94110,TRUE,0
4527,9,40,36,2,1.67,2,129,0,1,0,92518,TRUE,0
4528,16,18,41,1,0.6,3,0,1,0,0,90024,FALSE,0
4529,23,48,48,1,0.3,1,0,0,0,0,94086,FALSE,0
4530,0,40,27,4,1,3,0,0,0,0,92103,FALSE,0
4531,9,19,33,2,1,2,92,0,0,0,95370,TRUE,0
4532,7,35,31,1,1.33,1,131,1,0,0,94025,FALSE,0
4533,22,133,48,2,3.1,2,0,0,0,0,90073,TRUE,1
4534,34,19,59,2,0.5,2,0,0,0,0,95762,TRUE,0
4535,17,83,41,4,2.67,1,0,0,0,0,94025,TRUE,0
4536,18,39,42,3,2.1,3,0,0,0,0,96091,FALSE,0
4537,37,38,62,3,0.5,2,0,0,0,0,92354,FALSE,0
4538,36,63,62,1,2.5,3,0,1,0,0,95929,TRUE,0
4539,24,85,51,3,2,2,0,0,0,0,94305,FALSE,0
4540,24,14,48,4,1,1,0,0,0,0,94305,TRUE,0
4541,32,64,56,4,1.5,1,0,0,0,0,90210,TRUE,0
4542,38,124,62,1,3.8,1,405,0,0,0,95023,TRUE,0
4543,29,20,53,1,0.2,1,0,1,1,1,94131,TRUE,0
4544,38,33,62,3,0.1,3,0,0,0,0,95134,TRUE,0
4545,4,80,28,3,2.5,1,0,0,0,0,95819,TRUE,0
4546,35,35,61,2,0.2,3,0,0,0,0,90025,TRUE,0
4547,24,74,48,3,0.7,1,0,0,1,0,91109,TRUE,0
4548,25,32,50,2,0.7,2,0,0,0,0,94304,TRUE,0
4549,33,73,58,4,0.7,1,241,0,0,0,93109,FALSE,0
4550,29,41,53,2,0.8,1,0,0,0,0,94080,TRUE,0
